GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,rating,ticker,ret_1m,ret_3m,ret_6m,spy_ret_1m,spy_ret_3m,spy_ret_6m,excess_ret_1m,excess_ret_3m,excess_ret_6m
2025-01-10 17:44:47,Mizuho,Outperform,Outperform,main,Lowers,160.0,180.0,buy,AMD,-0.05301739888239645,-0.20388679024178846,0.24803953758793687,-0.7091268127154817,-0.7091268127154817,-0.7091268127154817,0.6561094138330853,0.5052400224736933,0.9571663503034186
2025-01-10 10:06:11,Goldman Sachs,Neutral,Buy,down,Lowers,129.0,175.0,hold,AMD,-0.05301739888239645,-0.20388679024178846,0.24803953758793687,-0.7091268127154817,-0.7091268127154817,-0.7091268127154817,0.6561094138330853,0.5052400224736933,0.9571663503034186
2025-01-08 12:04:49,HSBC,Reduce,Buy,down,Lowers,110.0,200.0,sell,AMD,-0.04791449081977528,-0.165460224286051,0.19277837444060805,-0.7086685582721582,-0.7086685582721582,-0.7086685582721582,0.660754067452383,0.5432083339861072,0.9014469327127663
2024-12-20 18:04:17,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,158.0,169.0,hold,AMD,-0.018619580443302117,-0.1457463583876897,0.039967924702406156,-0.7158386116104797,-0.7158386116104797,-0.7158386116104797,0.6972190311671775,0.57009225322279,0.7558065363128859
2024-12-16 11:16:37,Truist Securities,Hold,Hold,main,Lowers,145.0,156.0,hold,AMD,-0.02847542516544442,-0.16341386061226412,0.01663735311874242,-0.7194332449216404,-0.7194332449216404,-0.7194332449216404,0.690957819756196,0.5560193843093763,0.7360705980403828
2024-12-09 11:42:16,B of A Securities,Neutral,Buy,down,Lowers,155.0,180.0,hold,AMD,-0.09159227449431967,-0.2435415776625372,-0.035227807071040514,-0.7187033557031776,-0.7187033557031776,-0.7187033557031776,0.6271110812088578,0.47516177804064036,0.683475548632137
2024-12-05 18:01:24,Mizuho,Outperform,Outperform,main,Lowers,180.0,185.0,buy,AMD,-0.06522832473487317,-0.2867450675652019,-0.16162778330603214,-0.7212603102749463,-0.7212603102749463,-0.7212603102749463,0.6560319855400731,0.4345152427097444,0.5596325269689142
2024-10-31 09:51:07,Benchmark,Buy,Buy,reit,Maintains,200.0,200.0,buy,AMD,0.0014098191694748496,-0.19448755003933016,-0.31869447969799086,-0.7036726655735285,-0.7036726655735285,-0.7036726655735285,0.7050824847430033,0.5091851155341983,0.3849781858755376
2024-10-30 18:41:58,Citigroup,Buy,Buy,main,Lowers,200.0,210.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 18:34:08,TD Cowen,Buy,Buy,main,Lowers,185.0,210.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 17:20:15,Mizuho,Outperform,Outperform,main,Lowers,185.0,195.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 17:10:42,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,180.0,180.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 16:11:51,Piper Sandler,Overweight,Overweight,reit,Lowers,180.0,200.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 14:33:50,Barclays,Overweight,Overweight,main,Lowers,170.0,180.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 14:20:26,Evercore ISI Group,Outperform,Outperform,main,Raises,198.0,193.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 14:15:42,UBS,Buy,Buy,main,Lowers,205.0,210.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 12:51:13,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,169.0,178.0,hold,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-30 08:04:01,Baird,Outperform,Outperform,reit,Maintains,175.0,175.0,buy,AMD,-0.013951618403833518,-0.19518295930043641,-0.3291455777580734,-0.7024599431293509,-0.7024599431293509,-0.7024599431293509,0.6885083247255174,0.5072769838289145,0.3733143653712775
2024-10-28 13:06:54,Rosenblatt,Buy,Buy,main,Maintains,250.0,250.0,buy,AMD,-0.174857186912594,-0.29413534752408366,-0.4221955034069549,-0.7089622353258295,-0.7089622353258295,-0.7089622353258295,0.5341050484132355,0.4148268878017458,0.2867667319188746
2024-10-11 17:12:06,Citigroup,Buy,Buy,reit,Maintains,210.0,210.0,buy,AMD,-0.13093724711214474,-0.29013132049411255,-0.4282084010586148,-0.7102997606944037,-0.7102997606944037,-0.7102997606944037,0.579362513582259,0.42016844020029115,0.2820913596357889
2024-10-11 17:08:25,Roth MKM,Buy,Buy,reit,Maintains,200.0,200.0,buy,AMD,-0.13093724711214474,-0.29013132049411255,-0.4282084010586148,-0.7102997606944037,-0.7102997606944037,-0.7102997606944037,0.579362513582259,0.42016844020029115,0.2820913596357889
2024-10-11 16:55:35,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,180.0,180.0,buy,AMD,-0.13093724711214474,-0.29013132049411255,-0.4282084010586148,-0.7102997606944037,-0.7102997606944037,-0.7102997606944037,0.579362513582259,0.42016844020029115,0.2820913596357889
2024-10-11 11:22:25,Piper Sandler,Overweight,Overweight,main,Raises,200.0,175.0,buy,AMD,-0.13093724711214474,-0.29013132049411255,-0.4282084010586148,-0.7102997606944037,-0.7102997606944037,-0.7102997606944037,0.579362513582259,0.42016844020029115,0.2820913596357889
2024-10-08 19:43:18,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,180.0,180.0,buy,AMD,-0.1384048507637469,-0.3214828790984128,-0.43375047410471496,-0.7069081076551551,-0.7069081076551551,-0.7069081076551551,0.5685032568914082,0.3854252285567423,0.27315763355044015
2024-10-07 14:28:12,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,180.0,180.0,buy,AMD,-0.1438079031519024,-0.2949074410525527,-0.547395846624801,-0.7048232242747137,-0.7048232242747137,-0.7048232242747137,0.5610153211228113,0.409915783222161,0.15742737764991266
2024-10-03 17:31:11,B of A Securities,Buy,Buy,reit,Maintains,180.0,180.0,buy,AMD,-0.17665294476782445,-0.2419543143446372,-0.49818604330567706,-0.7048201417348385,-0.7048201417348385,-0.7048201417348385,0.5281671969670141,0.4628658273902013,0.20663409842916147
2024-08-20 16:28:41,Edward Jones,Buy,,init,,0.0,0.0,buy,AMD,-0.006716922723480686,-0.12876238755332986,-0.2976364105402352,-0.6979816315874011,-0.6979816315874011,-0.6979816315874011,0.6912647088639204,0.5692192440340713,0.4003452210471659
2024-07-31 17:52:42,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,178.0,176.0,hold,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 17:48:23,Susquehanna,Positive,Positive,main,Maintains,200.0,200.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 17:22:30,B of A Securities,Buy,Buy,main,Lowers,180.0,195.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 16:42:31,Wedbush,Outperform,Outperform,reit,Maintains,200.0,200.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 15:44:55,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,180.0,200.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 15:14:28,Rosenblatt,Buy,Buy,main,Maintains,250.0,250.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 14:24:27,Truist Securities,Hold,Hold,main,Lowers,156.0,162.0,hold,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-31 12:07:33,Baird,Outperform,Outperform,main,Lowers,175.0,200.0,buy,AMD,0.03319759603257649,0.07031845326940928,-0.1378451604688434,-0.6883239109330592,-0.6883239109330592,-0.6883239109330592,0.7215215069656358,0.7586423642024684,0.5504787504642158
2024-07-29 16:34:49,Barclays,Overweight,Overweight,main,Lowers,180.0,235.0,buy,AMD,0.07310022348107598,0.07338921903305748,-0.14143312254954477,-0.6877368289022582,-0.6877368289022582,-0.6877368289022582,0.7608370523833341,0.7611260479353157,0.5463037063527134
2024-07-25 17:54:22,Susquehanna,Positive,Positive,main,Maintains,200.0,200.0,buy,AMD,0.07143367103081023,0.14236725404482153,-0.17844133421477298,-0.6890330008210023,-0.6890330008210023,-0.6890330008210023,0.7604666718518125,0.8314002548658238,0.5105916666062293
2024-07-16 16:02:31,Cantor Fitzgerald,Overweight,Overweight,main,Raises,200.0,170.0,buy,AMD,-0.026030195616478843,-0.019946012807314877,-0.2381609191221932,-0.6962208394274524,-0.6962208394274524,-0.6962208394274524,0.6701906438109736,0.6762748266201375,0.4580599203052592
2024-07-15 15:51:42,TD Cowen,Buy,Buy,main,Raises,210.0,200.0,buy,AMD,-0.16327797800551516,-0.12064206026907892,-0.3329203018550235,-0.7004517368223431,-0.7004517368223431,-0.7004517368223431,0.5371737588168279,0.5798096765532641,0.36753143496731955
2024-07-15 14:33:09,Citigroup,Buy,Buy,main,Raises,210.0,176.0,buy,AMD,-0.16327797800551516,-0.12064206026907892,-0.3329203018550235,-0.7004517368223431,-0.7004517368223431,-0.7004517368223431,0.5371737588168279,0.5798096765532641,0.36753143496731955
2024-07-11 19:12:14,Wells Fargo,Overweight,Overweight,main,Raises,205.0,190.0,buy,AMD,-0.24690268260114084,-0.08997299863980764,-0.3540003342297378,-0.6976858172575052,-0.6976858172575052,-0.6976858172575052,0.4507831346563644,0.6077128186176975,0.3436854830277674
2024-07-09 11:16:08,Keybanc,Overweight,Overweight,main,Lowers,220.0,230.0,buy,AMD,-0.25652316111732887,-0.10752344703298432,-0.3692107160225491,-0.6986817452701658,-0.6986817452701658,-0.6986817452701658,0.44215858415283693,0.5911582982371815,0.3294710292476167
2024-06-10 11:28:33,Susquehanna,Positive,Positive,main,Raises,200.0,185.0,buy,AMD,0.14456463737387573,-0.057247142168884727,-0.18124063664165355,-0.6841862380100021,-0.6841862380100021,-0.6841862380100021,0.8287508753838778,0.6269390958411174,0.5029456013683485
2024-06-10 09:09:40,Morgan Stanley,Equal-Weight,Overweight,down,Maintains,176.0,176.0,hold,AMD,0.14456463737387573,-0.057247142168884727,-0.18124063664165355,-0.6841862380100021,-0.6841862380100021,-0.6841862380100021,0.8287508753838778,0.6269390958411174,0.5029456013683485
2024-05-13 12:19:17,Jefferies,Buy,Buy,main,Lowers,190.0,200.0,buy,AMD,0.04224341254898882,-0.081026399617275,-0.09349704219001277,-0.6764430232621986,-0.6764430232621986,-0.6764430232621986,0.7186864358111874,0.5954166236449236,0.5829459810721859
2024-05-02 13:34:39,Benchmark,Buy,Buy,main,Lowers,200.0,245.0,buy,AMD,0.08598935208104139,-0.10478086414186742,-0.06567064401611312,-0.6689412080732726,-0.6689412080732726,-0.6689412080732726,0.754930560154314,0.5641603439314052,0.6032705640571595
2024-05-01 18:44:39,Citigroup,Buy,Buy,main,Lowers,176.0,192.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 16:33:11,Roth MKM,Buy,Buy,main,Lowers,180.0,190.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 16:11:16,UBS,Buy,Buy,main,Lowers,200.0,205.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 14:52:36,Evercore ISI Group,Outperform,Outperform,main,Lowers,193.0,200.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 14:38:40,Keybanc,Overweight,Overweight,main,Lowers,230.0,270.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 14:09:37,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,170.0,190.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 14:05:15,Mizuho,Buy,Buy,main,Lowers,215.0,235.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 13:32:49,Piper Sandler,Overweight,Overweight,reit,Lowers,175.0,195.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 13:30:10,Wedbush,Outperform,Outperform,reit,Maintains,200.0,200.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 12:30:02,Truist Securities,Hold,Hold,main,Lowers,162.0,174.0,hold,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-05-01 12:28:14,Rosenblatt,Buy,Buy,main,Maintains,250.0,250.0,buy,AMD,0.11897919371875763,-0.09345924548338394,-0.03728788185337908,-0.6647841889905416,-0.6647841889905416,-0.6647841889905416,0.7837633827092992,0.5713249435071577,0.6274963071371625
2024-04-29 13:38:13,Morgan Stanley,Overweight,Overweight,main,Lowers,177.0,193.0,buy,AMD,0.05284754930636965,-0.1258997463484114,-0.061750211376323846,-0.6628863183915824,-0.6628863183915824,-0.6628863183915824,0.7157338676979521,0.536986572043171,0.6011361070152585
2024-04-29 11:40:17,Susquehanna,Positive,Positive,main,Lowers,185.0,200.0,buy,AMD,0.05284754930636965,-0.1258997463484114,-0.061750211376323846,-0.6628863183915824,-0.6628863183915824,-0.6628863183915824,0.7157338676979521,0.536986572043171,0.6011361070152585
2024-04-18 16:23:20,TD Cowen,Buy,Buy,main,Raises,200.0,185.0,buy,AMD,0.1342744307375945,0.03368796005160767,0.0767866513482187,-0.6582401092236648,-0.6582401092236648,-0.6582401092236648,0.7925145399612593,0.6919280692752725,0.7350267605718835
2024-04-17 13:41:29,Wedbush,Outperform,Outperform,reit,Maintains,200.0,200.0,buy,AMD,0.07254320265133755,0.004449332172164557,0.005738969429585186,-0.6612334296750567,-0.6612334296750567,-0.6612334296750567,0.7337766323263942,0.6656827618472213,0.6669723991046419
2024-04-16 09:43:52,Evercore ISI Group,Outperform,,init,Announces,200.0,0.0,buy,AMD,0.06784830968941004,0.035125232133808144,0.014478610996492421,-0.6619814805056368,-0.6619814805056368,-0.6619814805056368,0.7298297901950468,0.6971067126394449,0.6764600915021292
2024-04-16 09:31:28,HSBC,Buy,Hold,up,Announces,225.0,0.0,buy,AMD,0.06784830968941004,0.035125232133808144,0.014478610996492421,-0.6619814805056368,-0.6619814805056368,-0.6619814805056368,0.7298297901950468,0.6971067126394449,0.6764600915021292
2024-04-04 13:29:34,Susquehanna,Positive,Positive,main,Maintains,200.0,200.0,buy,AMD,-0.08590540750467045,0.008684401733603315,0.0032273386789534453,-0.6738106990409897,-0.6738106990409897,-0.6738106990409897,0.5879052915363192,0.682495100774593,0.6770380377199431
2024-03-11 15:34:27,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,190.0,buy,AMD,-0.1947129453399547,-0.2097060079188271,-0.2564114797932794,-0.6719784727793396,-0.6719784727793396,-0.6719784727793396,0.47726552743938494,0.46227246486051254,0.41556699298606026
2024-03-08 15:20:30,Melius Research,Buy,Buy,main,Raises,265.0,192.0,buy,AMD,-0.13917032458941675,-0.1917939571995542,-0.30364436553502633,-0.6683040451780897,-0.6683040451780897,-0.6683040451780897,0.529133720588673,0.47651008797853556,0.3646596796430634
2024-03-07 12:02:03,Mizuho,Buy,Buy,main,Raises,235.0,200.0,buy,AMD,-0.1807705559742401,-0.22686727031306528,-0.3338637624617307,-0.6686762870120097,-0.6686762870120097,-0.6686762870120097,0.4879057310377696,0.44180901669894435,0.33481252455027893
2024-03-07 11:31:38,DZ Bank,Hold,Buy,down,Announces,200.0,0.0,hold,AMD,-0.1807705559742401,-0.22686727031306528,-0.3338637624617307,-0.6686762870120097,-0.6686762870120097,-0.6686762870120097,0.4879057310377696,0.44180901669894435,0.33481252455027893
2024-03-04 18:58:11,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,0.0,buy,AMD,-0.1692097981165479,-0.18992836633589716,-0.32023595221446954,-0.6657379405494144,-0.6657379405494144,-0.6657379405494144,0.49652814243286647,0.4758095742135172,0.34550198833494483
2024-03-04 11:39:06,Barclays,Overweight,Overweight,main,Raises,235.0,200.0,buy,AMD,-0.1692097981165479,-0.18992836633589716,-0.32023595221446954,-0.6657379405494144,-0.6657379405494144,-0.6657379405494144,0.49652814243286647,0.4758095742135172,0.34550198833494483
2024-02-20 17:49:18,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,0.0,buy,AMD,0.0875890192812069,0.00225217841072122,-0.03944242493365552,-0.6592396238025015,-0.6592396238025015,-0.6592396238025015,0.7468286430837083,0.6614918022132227,0.619797198868846
2024-02-13 16:49:59,Mizuho,Buy,Buy,main,Raises,200.0,175.0,buy,AMD,0.046782320946389906,-0.14292106168043245,-0.21236708224026352,-0.6605221080979214,-0.6605221080979214,-0.6605221080979214,0.7073044290443113,0.5176010464174889,0.44815502585765793
2024-02-12 17:17:58,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,0.0,buy,AMD,0.13553690631909052,-0.12230381572036049,-0.17727637631765394,-0.6572699902563975,-0.6572699902563975,-0.6572699902563975,0.7928068965754881,0.534966174536037,0.4799936139387436
2024-02-01 13:55:48,Goldman Sachs,Buy,Buy,main,Raises,180.0,157.0,buy,AMD,0.15591577382225358,-0.17730496088421616,-0.25419341850290034,-0.6576459890186666,-0.6576459890186666,-0.6576459890186666,0.8135617628409202,0.4803410281344504,0.4034525705157662
2024-01-31 18:31:58,Truist Securities,Hold,Hold,main,Raises,174.0,154.0,hold,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 17:57:05,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,0.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 16:27:00,Roth MKM,Buy,Buy,main,Raises,190.0,125.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 15:10:50,Wells Fargo,Overweight,Overweight,main,Raises,190.0,165.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 14:41:46,Northland Capital Markets,Outperform,Market Perform,up,Announces,195.0,0.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 14:09:50,Wedbush,Outperform,Outperform,reit,Maintains,200.0,0.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 13:22:41,Raymond James,Outperform,Outperform,main,Lowers,180.0,195.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 13:11:28,Susquehanna,Positive,Positive,main,Lowers,200.0,210.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 12:29:00,Rosenblatt,Buy,Buy,main,Raises,250.0,200.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 11:26:49,Citigroup,Buy,Buy,main,Raises,192.0,136.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 11:25:20,JP Morgan,Neutral,Neutral,main,Raises,180.0,115.0,hold,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-31 09:59:23,Keybanc,Overweight,Overweight,main,Raises,270.0,195.0,buy,AMD,0.1886438553970136,-0.1537423282023476,-0.22254811938194743,-0.6539881260489157,-0.6539881260489157,-0.6539881260489157,0.8426319814459292,0.5002457978465681,0.43144000666696825
2024-01-30 18:26:37,Rosenblatt,Buy,Buy,reit,Maintains,200.0,0.0,buy,AMD,0.20842027812871142,-0.13966245946670947,-0.13841019962998188,-0.6496651615782559,-0.6496651615782559,-0.6496651615782559,0.8580854397069674,0.5100027021115465,0.511254961948274
2024-01-30 10:41:04,Raymond James,Outperform,Strong Buy,down,Raises,195.0,190.0,buy,AMD,0.20842027812871142,-0.13966245946670947,-0.13841019962998188,-0.6496651615782559,-0.6496651615782559,-0.6496651615782559,0.8580854397069674,0.5100027021115465,0.511254961948274
2024-01-29 18:28:39,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,190.0,0.0,buy,AMD,0.17772871245474064,-0.07950710722939903,-0.19539692894473315,-0.655307565014422,-0.655307565014422,-0.655307565014422,0.8330362774691626,0.575800457785023,0.45991063606968885
2024-01-29 15:55:42,Morgan Stanley,Overweight,Overweight,main,Raises,193.0,128.0,buy,AMD,0.17772871245474064,-0.07950710722939903,-0.19539692894473315,-0.655307565014422,-0.655307565014422,-0.655307565014422,0.8330362774691626,0.575800457785023,0.45991063606968885
2024-01-29 15:52:18,B of A Securities,Buy,Buy,main,Raises,195.0,165.0,buy,AMD,0.17772871245474064,-0.07950710722939903,-0.19539692894473315,-0.655307565014422,-0.655307565014422,-0.655307565014422,0.8330362774691626,0.575800457785023,0.45991063606968885
2024-01-29 15:45:27,Susquehanna,Positive,Positive,main,Raises,210.0,170.0,buy,AMD,0.17772871245474064,-0.07950710722939903,-0.19539692894473315,-0.655307565014422,-0.655307565014422,-0.655307565014422,0.8330362774691626,0.575800457785023,0.45991063606968885
2024-01-25 19:40:00,UBS,Buy,Buy,main,Raises,220.0,135.0,buy,AMD,-0.00699579967934591,-0.11198875093661848,-0.2102115345942789,-0.6529114059141392,-0.6529114059141392,-0.6529114059141392,0.6459156062347933,0.5409226549775208,0.4426998713198603
2024-01-24 10:14:38,New Street Research,Buy,Neutral,up,Announces,215.0,0.0,buy,AMD,-0.023956120891442258,-0.14734102508972038,-0.23296175944252323,-0.6531376331405813,-0.6531376331405813,-0.6531376331405813,0.629181512249139,0.5057966080508609,0.42017587369805803
2024-01-23 09:55:40,Cantor Fitzgerald,Overweight,,init,Announces,190.0,0.0,buy,AMD,-0.0127881477657457,-0.14891462669113117,-0.1887934806823415,-0.6513130103030953,-0.6513130103030953,-0.6513130103030953,0.6385248625373496,0.5023983836119641,0.4625195296207538
2024-01-22 15:12:53,Northland Capital Markets,Market Perform,Outperform,down,,0.0,0.0,hold,AMD,0.048094087350543456,-0.09589118912282618,-0.08561927517942576,-0.6510299014293413,-0.6510299014293413,-0.6510299014293413,0.6991239887798847,0.555138712306515,0.5654106262499154
2024-01-19 15:39:34,Raymond James,Strong Buy,Strong Buy,main,Raises,190.0,140.0,buy,AMD,-0.014805508043844569,-0.11618500497738854,-0.07319537456708695,-0.6500104291651806,-0.6500104291651806,-0.6500104291651806,0.635204921121336,0.533825424187792,0.5768150545980937
2024-01-16 16:56:44,Barclays,Overweight,Overweight,main,Raises,200.0,120.0,buy,AMD,0.034463409724451055,-0.038396665834992634,-0.004620125501802866,-0.641796841756696,-0.641796841756696,-0.641796841756696,0.6762602514811471,0.6034001759217034,0.6371767162548931
2024-01-16 09:27:18,Keybanc,Overweight,Overweight,main,Raises,195.0,170.0,buy,AMD,0.034463409724451055,-0.038396665834992634,-0.004620125501802866,-0.641796841756696,-0.641796841756696,-0.641796841756696,0.6762602514811471,0.6034001759217034,0.6371767162548931
2024-01-08 11:53:10,Melius Research,Buy,Hold,up,Maintains,188.0,0.0,buy,AMD,0.15556748007008453,0.14417797845674815,0.18652025071195247,-0.6430989224038816,-0.6430989224038816,-0.6430989224038816,0.798666402473966,0.7872769008606297,0.829619173115834
2024-01-05 18:45:53,Mizuho,Buy,Buy,main,Raises,162.0,130.0,buy,AMD,0.14844721093371935,0.16226571630300127,0.2223971226878518,-0.6436263867491208,-0.6436263867491208,-0.6436263867491208,0.7920735976828401,0.805892103052122,0.8660235094369726
